loan_price_sum9,loan_price_sum10,loan_price_sum11
0,0,0
0,0,0
0,0,0
25.89510891,28.68683099,0
0,5.781982259,0
0,0,0
0,0,0
5.405415974,0,0
0,0,0
16.71234464,6.014774739,0
0,0,0
35.4539705,27.90773481,27.90773481
5.292153929,5.292153929,6.153413856
0,0,0
0,0,0
0,5.584137011,0
11.26683122,5.97467729,5.97467729
0,0,0
0,0,0
11.01492229,0,0
0,0,0
0,0,9.723203201
0,0,0
0,0,0
9.876554927,5.153538105,11.01492229
5.584137011,0,5.07059257
15.71249218,0,0
11.69744565,14.84564979,0
0,0,0
0,0,6.316422771
8.155245244,3.862594545,0
0,0,0
0,0,0
5.292153929,5.153538105,0
0,0,0
5.052586821,4.292650699,0
0,0,0
0,0,0
0,0,5.657311097
0,0,0
0,0,0
0,5.292153929,0
0,0,0
0,0,0
0,6.014774739,29.97896101
9.446033644,9.446033644,20.00509123
0,0,0
0,0,0
0,0,0
0,0,0
6.153413856,0,0
0,0,0
21.60214824,3.862594545,12.87826207
5.292153929,19.16991922,15.73784596
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,19.39599544
0,5.722768363,5.885770109
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,17.2078289,0
0,110.9178447,11.44553673
0,0,0
7.72518909,3.862594545,7.72518909
14.55946137,12.87826207,0
0,0,0
0,5.292153929,5.405415974
0,0,0
0,0,0
35.48204899,23.62580565,20.0341551
0,0,0
4.974842946,0,0
0,0,6.722718659
37.59582392,7.72518909,0
0,5.292153929,0
0,0,0
9.476496442,0,0
4.292650699,4.544373396,5.690901317
0,0,0
0,0,0
4.723016822,13.13008819,20.78960645
12.36606138,5.722768363,12.36606138
7.72518909,0,0
0,0,0
9.697859768,5.292153929,4.974842946
0,0,0
17.56163364,0,0
0,0,0
0,0,0
6.464550799,4.292650699,16.51625173
0,0,0
0,4.227255494,0
0,0,0
0,0,0
0,0,0
0,0,0
15.72530219,26.1400912,16.19875177
0,3.862594545,0
17.7403288,4.292650699,8.724196145
4.974842946,0,0
0,0,0
0,0,0
12.30682771,0,0
0,0,0
11.30690537,10.58430786,6.405333138
0,0,0
3.862594545,0,3.862594545
0,0,0
0,5.292153929,0
0,0,0
0,0,0
13.73868434,9.015667521,0
0,0,0
5.722768363,11.55880912,0
0,4.292650699,0
0,0,0
5.501180385,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.722768363,0,0
0,0,0
6.240248782,6.240248782,6.240248782
3.862594545,12.01783979,0
0,0,0
0,0,0
0,0,0
6.781937074,0,0
0,0,0
0,46.9026425,46.63499422
13.65642563,20.33175396,9.380793599
4.292650699,0,4.292650699
0,0,0
0,0,0
0,0,0
15.5634542,16.04330716,17.85310501
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.02668879,22.67063338,22.82795486
0,0,0
0,0,0
0,0,0
0,0,0
5.292153929,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.836040761,11.98945462,6.445431881
0,5.836040761,0
6.014774739,25.43591264,24.89191206
4.071302059,0,0
21.49089334,19.10402097,3.862594545
5.292153929,5.722768363,0
12.44789594,0,0
12.42010529,6.153413856,0
0,0,0
0,0,0
0,0,0
4.723016822,4.723016822,0
0,0,0
0,5.657311097,0
0,0,5.710216983
0,0,0
0,0,0
0,5.425786096,0
0,0,0
0,0,0
6.584074882,18.68029735,0
4.723016822,0,3.862594545
0,0,0
10.22419721,5.657311097,0
0,0,0
0,0,0
0,0,0
5.931812567,0,0
0,0,0
0,6.153413856,0
0,0,0
18.20068076,9.380741889,0
0,0,0
0,0,0
0,0,0
9.178540346,13.53476295,0
117.9896696,142.9170165,173.2546667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,23.03024195
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
76.24796172,76.57362964,20.14392432
0,0,0
0,0,0
6.014774739,0,6.014774739
0,0,0
0,0,0
69.15180671,55.87784832,85.67468052
6.895217943,6.895217943,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,4.292650699
8.016753519,7.72518909,9.128846812
0,0,0
0,0,0
0,0,6.292054527
0,4.723016822,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,11.99461053
0,0,0
0,13.01734302,4.292650699
0,13.99051047,4.974842946
0,0,0
14.98998265,13.99040704,0
0,0,0
0,0,0
0,0,0
9.836527325,10.20155571,16.1679261
0,0,0
0,0,15.30732468
0,5.292153929,0
8.907365272,11.07639759,16.91243835
0,0,0
0,0,0
0,0,0
6.05244065,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15.33773433,15.73793911,20.60149541
4.071302059,0,4.723016822
9.697859768,0,0
6.014774739,6.014774739,11.07413619
0,0,0
5.657311097,10.98955298,10.63215404
4.974842946,6.292054527,0
0,0,0
0,5.657311097,5.292153929
24.07888461,30.02019988,14.73843588
0,0,0
0,0,0
10.30707621,5.722768363,5.722768363
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11.14452887,0,5.425786096
0,0,0
0,0,0
0,0,0
29.99537926,18.19855503,12.32597922
5.931812567,0,0
0,0,0
4.544373396,16.2061085,13.73868434
0,0,0
0,0,5.836040761
0,0,0
0,0,0
0,0,0
34.59370339,25.38257235,11.58778364
0,0,0
0,0,4.292650699
0,0,0
0,0,0
40.99291226,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,9.446188803
0,0,5.722768363
0,0,0
4.292650699,4.974842946,5.153538105
0,0,0
9.267493645,13.99051047,9.015667521
0,5.722768363,15.67245425
0,0,0
0,0,0
11.44553673,5.722768363,0
0,0,0
0,0,0
0,0,0
0,0,0
4.154158974,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.657311097,9.949961795,20.32994481
0,8.155245244,0
31.81564885,9.877369284,5.722768363
5.97467729,4.836247821,0
5.97467729,5.97467729,11.12821539
0,0,0
0,0,0
0,0,14.24244007
5.722768363,0,5.584137011
0,0,0
8.794318881,14.6553972,11.26683122
0,0,0
0,0,0
0,0,4.622092928
0,0,0
5.97467729,0,0
0,0,0
3.862594545,0,3.862594545
23.61508411,23.61508411,47.23016822
0,0,0
0,0,0
0,0,11.38007946
0,7.72518909,0
5.97467729,5.97467729,5.97467729
5.584137011,5.153538105,11.91617732
0,0,0
0,0,0
0,4.974842946,0
0,0,0
0,0,0
6.153413856,0,0
0,0,0
6.121545176,5.722768363,0
0,11.60705532,0
0,0,0
0,10.98955298,0
0,0,5.722768363
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,6.153413856,5.405415974
0,0,0
0,0,0
0,4.723016822,0
0,0,0
0,21.89361962,17.42273889
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.292153929,0,0
0,0,0
16.37759775,5.836040761,12.3371457
0,0,0
20.14380011,11.44553673,5.722768363
0,0,3.862594545
0,0,0
0,0,0
0,0,0
0,6.153413856,6.153413856
0,0,0
0,0,0
0,0,0
5.722768363,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.292650699,0,14.16920563
0,0,8.585301397
0,0,0
15.85204916,4.723016822,0
0,0,0
0,0,0
0,6.316422771,6.316422771
0,0,0
0,0,0
0,0,0
0,9.267493645,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.153538105,5.052586821
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
28.55015804,10.02747238,13.65642563
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,10.87630647
10.26699687,5.153538105,4.974842946
0,0,0
43.95974552,40.4214958,20.85579415
0,0,0
0,0,0
0,0,0
0,4.723016822,10.69769411
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.722768363,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.153538105,5.292153929,10.58430786
5.722768363,0,0
0,0,0
0,0,0
5.657311097,5.657311097,5.657311097
0,0,0
0,0,0
10.69761131,10.69761131,5.722768363
0,0,0
6.584074882,6.584074882,6.584074882
3.975670565,4.154158974,3.975670565
0,0,0
0,0,0
0,0,0
0,0,0
4.544373396,4.723016822,4.974842946
0,0,0
0,0,0
10.58430786,10.58430786,0
0,0,0
0,11.44553673,5.931812567
0,0,0
0,0,4.292650699
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12.12809115,12.12809115,12.12809115
0,0,0
0,0,0
6.153413856,0,0
0,0,0
0,0,0
0,5.97467729,0
11.44553673,0,5.931812567
0,0,0
0,0,0
0,0,0
5.153538105,0,5.501180385
0,0,0
0,4.723016822,0
0,6.584074882,5.722768363
0,0,0
0,18.96535341,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.405333138,0,0
0,0,0
0,0,0
0,13.87745533,0
0,0,0
0,0,0
0,0,0
4.723016822,10.47009825,10.18758177
21.60420767,22.89107345,5.722768363
0,0,3.862594545
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
13.78478831,23.03692858,0
0,0,0
0,0,5.722768363
0,0,0
0,0,0
0,0,5.781982259
0,0,0
0,0,5.584137011
0,0,4.292650699
0,0,0
0,0,0
9.268010519,15.45037818,11.70085965
14.15989068,10.81084057,0
0,0,0
4.154158974,0,0
0,0,0
6.153413856,6.153413856,11.1282568
0,0,0
5.153538105,13.99051047,4.974842946
4.723016822,8.585301397,16.31049049
0,0,0
0,0,0
0,0,0
0,0,0
6.153413856,0,0
10.01517075,22.82434331,9.268010519
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.07749749,5.97467729,22.40187279
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,6.183727411,5.722768363
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.153413856,6.153413856,6.153413856
0,4.154158974,0
0,0,0
10.81083195,12.30682771,11.98945462
0,9.614965966,6.183727411
7.72518909,0,0
0,0,0
5.153538105,0,4.974842946
0,0,3.862594545
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,4.723016822,0
0,0,0
0,0,0
10.69761131,5.292153929,5.405415974
0,0,0
5.931812567,0,0
0,0,0
0,5.781982259,0
12.01482289,0,6.722718659
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25.1184879,9.446033644,57.17985411
0,0,0
0,0,0
0,0,0
0,4.292650699,4.292650699
0,0,0
5.292153929,0,0
97.84383116,98.50200617,88.33947472
5.722768363,0,0
0,0,0
0,0,0
0,0,0
10.26699687,5.292153929,5.292153929
0,0,0
0,0,0
0,4.723016822,4.974842946
0,0,0
0,0,0
0,0,0
0,0,0
0,3.862594545,3.862594545
0,0,0
5.781982259,5.931812567,0
10.79333431,39.0898548,59.21572782
9.446033644,21.46387343,17.17060279
0,5.226703564,5.153538105
0,0,0
0,5.722768363,0
0,4.723016822,0
0,3.862594545,4.292650699
38.1582153,21.16861572,52.92153929
6.121545176,6.121545176,6.121545176
0,0,0
0,0,0
0,0,0
10.47602333,5.722768363,8.585611367
0,0,0
4.071302059,4.071302059,4.071302059
5.722768363,0,10.01517075
0,0,0
0,5.584137011,5.584137011
0,0,0
17.88116715,5.931812567,0
8.155245244,9.779381098,4.351813812
0,0,0
5.722768363,17.16830509,5.722768363
0,0,0
0,0,0
5.722768363,5.722768363,5.722768363
0,0,0
0,0,5.781982259
0,0,4.723016822
5.722768363,0,0
0,0,5.153538105
5.722768363,5.97467729,0
0,0,0
5.153538105,0,5.153538105
0,0,0
3.862594545,3.975670565,0
5.584137011,4.974842946,10.87629094
49.59666601,25.47665542,13.76916183
35.62935619,0,27.97961993
5.722768363,10.44578518,5.722768363
6.584074882,0,11.76785333
0,5.153538105,0
0,4.974842946,0
5.722768363,5.722768363,0
18.90201526,9.498159263,10.18758177
0,0,0
0,0,0
0,0,0
0,0,0
4.8616016,4.292650699,0
9.697859768,19.99512141,4.292650699
0,0,4.723016822
6.153413856,6.153413856,0
0,0,0
0,0,0
0,6.722718659,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.405415974,6.153413856
0,0,0
0,0,0
0,0,5.405415974
0,5.931812567,5.931812567
0,0,0
0,0,0
0,0,0
6.584074882,6.584074882,0
0,0,0
0,0,0
0,0,0
16.2945147,30.52375898,43.57385756
0,5.931812567,0
5.292153929,0,0
0,0,0
0,0,6.153413856
0,0,0
0,0,0
3.862594545,3.975670565,7.95134113
0,4.292650699,5.226703564
0,0,0
3.862594545,3.862594545,0
0,0,0
5.405415974,5.292153929,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.584447562,9.015667521,3.975670565
11.60853847,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,3.862594545
5.722768363,5.722768363,5.722768363
0,0,0
0,0,0
0,0,9.446033644
0,0,0
0,0,0
0,0,0
0,0,0
0,4.974842946,9.697859768
0,0,0
0,0,0
0,0,0
0,0,7.014743673
0,0,5.292153929
12.8779521,0,0
0,0,0
0,0,6.405333138
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
35.84693622,40.2941715,25.5725869
5.722768363,0,5.722768363
0,0,0
4.292650699,12.69961864,18.85211207
0,0,0
0,0,0
4.455523524,10.01541906,0
0,0,0
18.85229827,17.30999372,26.78650485
5.584137011,0,5.153538105
0,0,0
0,0,0
6.405333138,6.405333138,6.405333138
0,0,0
32.20596417,5.405415974,9.698066673
0,0,0
0,0,5.885770109
0,0,0
0,0,0
0,0,0
39.059627,55.45478739,44.26880435
10.58430786,16.55896444,0
0,0,0
0,0,5.535703078
6.405333138,6.405333138,6.405333138
0,0,0
0,0,0
0,0,0
0,6.405333138,0
9.446033644,4.723016822,0
9.267493645,9.015667521,0
0,0,0
0,4.753317069,3.862594545
0,0,0
0,0,0
0,0,0
12.01783979,8.644464511,9.154252299
0,4.974842946,0
0,0,0
0,0,28.43722666
0,0,6.584074882
0,0,0
0,0,0
0,0,0
10.69761131,10.26699687,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.974842946,10.58430786,10.26699687
0,0,0
0,0,0
3.862594545,13.01734302,19.6308339
0,0,0
4.723016822,10.47602333,0
0,0,9.949685892
0,0,5.212743531
0,0,0
0,0,0
0,0,0
8.363952758,9.876554927,4.974842946
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.316422771,0,0
4.292650699,4.292650699,0
5.584137011,0,0
0,5.405415974,0
0,0,0
10.98957887,0,0
0,0,0
0,0,0
0,0,0
0,0,51.81461578
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11.44553673,5.722768363,5.722768363
0,0,0
5.722768363,5.722768363,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15.73784596,20.0303415,0
0,0,0
0,0,0
3.862594545,0,10.60878693
0,0,0
0,5.405415974,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,4.974842946
0,0,0
0,0,0
10.22446327,9.446188803,4.974842946
0,0,0
0,5.501180385,0
0,0,0
0,0,0
0,0,0
0,0,0
36.74581308,16.53365725,27.32199851
0,0,0
0,0,0
0,0,0
0,5.584137011,4.974842946
0,0,0
0,5.292153929,0
0,0,0
0,0,0
0,0,0
6.584074882,0,6.584074882
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.931812567,0
0,0,0
5.501180385,10.26714176,5.54404215
0,0,0
0,0,0
0,0,0
34.89527692,27.01953988,14.30806976
0,0,0
0,5.153538105,0
0,0,0
0,0,0
0,4.292650699,3.862594545
0,9.476333891,0
0,0,0
0,0,0
0,5.405415974,0
0,0,0
5.292153929,5.292153929,0
0,0,0
10.76574941,32.96465623,30.12361848
5.657311097,5.657311097,5.657311097
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14.16905047,4.723016822,0
8.585301397,12.8779521,8.585301397
0,0,0
0,0,0
0,0,0
26.61117651,44.40909416,18.85229827
5.501180385,4.974842946,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5.722768363
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,15.42058672,5.292153929
0,0,0
0,0,0
22.67209315,25.00548449,43.4675059
0,0,0
0,6.05244065,0
0,6.153413856,0
0,0,0
0,0,0
20.63351524,20.74203593,18.01136702
0,0,0
0,0,0
5.153538105,0,0
0,0,0
0,0,0
6.087953139,0,0
5.405415974,5.405415974,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19.03083827,19.42106297,10.01517075
11.44553673,11.44553673,0
0,3.862594545,13.15405589
0,0,6.643293014
0,0,0
41.63633853,42.06701462,17.60096892
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,16.5990826
0,0,0
0,0,0
5.292153929,4.723016822,5.153538105
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.97467729,5.97467729,5.97467729
18.86700052,9.672495641,14.20119302
0,18.39680559,0
0,0,0
22.82794796,13.79784746,19.28271613
0,0,0
0,0,0
5.722768363,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.292153929,0,11.44556779
0,0,0
0,0,0
14.72611257,10.58206791,10.44578518
3.862594545,8.724196145,12.44820591
0,0,0
0,0,0
0,0,0
0,6.940590348,0
0,0,0
0,4.723016822,5.781982259
3.862594545,0,0
0,0,0
37.56623937,40.17698769,42.42782027
0,0,6.292054527
6.153413856,6.153413856,0
0,0,0
0,0,0
0,0,0
0,13.12998476,0
0,0,0
10.79333431,16.08548824,4.974842946
11.55882983,0,0
0,5.722768363,0
0,0,0
0,0,0
0,0,6.483098934
0,0,0
0,0,0
0,0,0
4.501535282,0,0
26.46076964,20.57412483,20.71274065
0,0,0
0,0,0
16.8509527,17.10287543,64.59357026
0,0,0
0,0,0
0,0,0
9.614965966,8.585301397,0
0,0,0
0,0,0
0,0,0
12.30682771,6.153413856,17.59895058
0,0,0
0,0,5.405415974
0,0,0
0,0,0
0,0,0
0,0,0
0,6.240248782,0
0,0,0
0,0,0
4.723016822,0,0
0,0,0
0,0,0
6.153413856,0,6.153413856
4.292650699,4.723016822,4.723016822
23.32883631,12.44820591,0
0,0,0
6.445431881,0,6.501109382
0,5.292153929,5.722768363
5.292153929,0,0
0,4.154158974,10.07995341
3.862594545,8.155245244,3.862594545
0,0,0
4.292650699,9.794070422,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.405415974,6.183727411
0,0,0
14.20745584,14.57211678,10.55901618
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5.781982259
0,0,0
0,4.723016822,0
3.862594545,12.44820591,9.446033644
0,0,0
6.643293014,0,0
0,0,0
0,0,0
5.722768363,0,23.08685472
4.544373396,5.153538105,13.90774661
0,0,0
0,0,0
13.44739917,3.862594545,7.72518909
0,0,0
0,8.837437491,12.87826207
0,0,0
0,0,0
4.974842946,0,0
0,0,0
5.292153929,0,3.862594545
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,8.579069306,4.974842946
0,0,0
0,5.97467729,0
0,0,0
0,0,0
0,0,0
3.862594545,9.102465995,0
0,0,0
0,0,0
0,0,0
0,0,0
40.59635051,35.36051938,40.38033506
4.974842946,0,4.292650699
0,0,0
0,6.292054527,0
5.722768363,0,0
5.405415974,8.837024095,5.153538105
5.279603817,0,0
17.5598342,0,13.12967479
20.39542967,15.42053498,15.98972383
0,0,0
0,4.154158974,0
0,0,0
0,0,0
0,0,0
0,0,0
5.657311097,4.974842946,0
0,0,0
0,0,0
0,0,0
4.974842946,0,5.153538105
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,3.862594545,0
0,5.664175987,0
0,27.72934997,18.17010602
5.292153929,0,0
0,0,0
0,0,0
4.974842946,5.08809119,9.222465223
0,4.292650699,0
5.501180385,0,0
0,0,0
0,0,0
6.405333138,0,0
0,0,0
21.42381479,0,0
5.657311097,5.722768363,0
0,0,0
6.153413856,11.40544497,17.26684779
0,0,0
0,0,0
0,0,0
5.722768363,11.44553673,11.44553673
0,0,0
9.584804628,9.584804628,5.292153929
0,0,0
5.722768363,0,0
48.91997528,37.78413458,18.89206729
0,0,0
5.501180385,5.292153929,0
0,0,0
33.72733165,34.40155231,30.01917493
0,0,5.722768363
0,0,0
0,4.931990053,0
5.153538105,0,0
0,0,0
0,0,0
0,40.0594096,0
0,0,0
0,0,0
0,0,0
10.58430786,15.87646179,5.97467729
0,0,0
0,0,0
0,0,0
0,0,0
5.97467729,0,15.30757299
16.47955216,11.44553673,28.61384181
0,0,0
0,0,0
0,0,0
0,0,0
14.87181974,14.16920563,14.9900137
13.08696958,17.78757192,14.46096369
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,11.81074911,0
0,0,0
0,0,0
0,0,0
0,0,0
8.724196145,13.60792843,9.697911501
0,0,0
12.47578667,23.59011297,0
3.862594545,0,4.292650699
0,0,0
0,0,0
0,0,0
0,5.722768363,16.5990593
0,0,0
0,0,0
0,0,0
13.07655127,7.72518909,0
0,0,0
0,0,0
0,0,0
9.267390218,5.292153929,0
0,0,0
5.722768363,0,0
0,0,0
0,0,0
0,0,13.42033253
6.153413856,0,0
0,0,0
0,5.722768363,10.01517075
0,0,0
0,0,0
0,21.03497741,0
0,0,0
0,0,0
0,5.405415974,0
0,0,0
11.26683122,6.292054527,10.44606456
0,5.657311097,0
0,0,0
0,5.405415974,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,4.071302059,9.380672936
0,0,0
0,0,0
0,4.974842946,5.836040761
0,0,0
0,0,0
0,0,0
3.862594545,3.862594545,8.837437491
0,0,5.722768363
15.28191916,45.48836715,55.6167482
5.722768363,0,0
0,0,0
27.86808956,29.35235317,17.75974456
0,0,0
0,0,0
13.87641778,18.4228004,9.949685892
0,0,0
0,0,0
0,0,0
0,5.121675962,9.860891745
0,0,5.722768363
0,0,0
14.30782145,10.58430786,13.99051047
0,0,0
0,5.226703564,0
6.153413856,6.153413856,6.153413856
0,0,0
0,0,0
0,4.544373396,0
3.862594545,0,5.153538105
0,0,0
0,0,0
0,0,0
0,0,0
39.5239774,29.52882794,13.88958657
0,0,0
5.781982259,5.722768363,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.155245244,16.67542694,4.657587153
0,6.722718659,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5.405415974
0,0,0
0,0,0
38.61421634,16.73772171,0
0,0,0
0,0,0
0,0,0
46.67722071,36.21785836,52.06899741
11.31308725,0,0
6.153413856,0,0
4.974842946,4.723016822,0
0,0,0
9.723203201,9.723203201,9.723203201
5.153538105,0,0
12.8779521,4.723016822,39.74641466
0,5.722768363,0
0,0,0
0,0,11.26683122
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.853510197,0,9.34510975
0,0,0
0,0,0
4.292650699,0,0
0,0,0
0,0,0
26.46076964,31.75292357,0
0,0,0
5.292153929,0,0
5.153538105,15.73818742,5.722768363
0,0,0
11.94935458,0,17.67212294
0,0,0
14.92452884,15.24183982,0
8.585301397,8.089850039,4.974842946
0,0,0
0,0,0
0,0,0
11.44553673,5.722768363,11.44553673
0,16.42033827,0
5.501180385,0,0
0,0,0
6.153413856,0,0
5.722768363,0,0
0,0,0
0,0,0
0,0,0
0,12.30682771,0
19.21745544,21.46387343,29.11641965
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5.292153929
0,0,0
0,0,0
11.24149124,5.781982259,11.96573118
0,6.153413856,0
22.60405976,0,0
0,0,0
0,0,0
0,5.885770109,0
0,0,0
0,0,5.292153929
4.292650699,0,0
0,0,0
0,0,0
4.292650699,0,3.862594545
0,0,0
0,8.155245244,18.7270182
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5.405415974
0,0,0
0,0,6.405333138
0,0,0
0,0,0
0,16.10298588,14.69812893
0,0,0
6.153413856,5.535703078,0
0,0,0
9.697859768,0,0
0,5.292153929,0
0,0,0
7.72518909,4.723016822,0
0,0,0
0,0,0
0,11.44553673,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10.63215404,15.24211572,5.153538105
0,0,0
0,0,0
0,0,0
10.6975699,0,0
0,0,0
0,0,0
0,0,0
5.885770109,0,0
4.292650699,0,0
12.02264319,27.94307421,19.94376521
23.95290996,35.18431868,20.79822459
0,0,0
0,0,0
5.97467729,15.98976524,10.94952024
0,0,0
0,0,0
18.16991982,24.27640073,18.22468535
5.722768363,0,0
4.292650699,0,0
0,0,0
0,5.722768363,0
0,0,0
0,0,0
0,0,6.05244065
0,5.781982259,4.974842946
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,6.584074882,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15.03009303,27.04793282,22.00695402
0,0,0
0,0,0
0,0,0
6.153413856,5.292153929,0
0,6.212630577,0
5.584137011,0,0
0,0,5.292153929
5.722768363,0,0
0,0,0
0,3.862594545,0
0,0,0
0,0,5.97467729
6.05244065,0,6.05244065
0,4.974842946,0
0,0,0
0,9.267493645,0
0,0,0
0,0,0
0,0,0
8.933187115,5.722768363,0
0,26.45952663,26.44333106
16.31049049,4.292650699,0
0,0,0
4.723016822,0,5.292153929
0,0,0
10.54335726,0,0
0,0,0
0,0,0
20.71286486,10.12869146,10.79333431
0,0,0
0,0,0
0,0,0
4.292650699,5.722768363,5.405415974
0,0,0
15.87646179,0,0
6.087953139,0,5.292153929
0,0,0
0,0,0
0,0,0
0,0,9.015667521
6.584074882,0,0
0,6.266691431,0
0,0,0
0,0,6.518612438
0,0,0
0,6.584074882,5.722768363
0,0,0
0,0,12.1281015
0,0,0
0,0,6.483098934
17.53459323,0,24.05972835
5.153538105,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.657311097,5.657311097
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.8616016,4.974842946,9.519216342
5.292153929,20.07806694,0
0,0,0
0,0,0
0,0,0
0,4.544373396,0
0,0,5.292153929
0,0,0
25.30053561,5.07059257,4.723016822
0,6.014774739,6.183727411
0,0,0
0,0,0
0,0,0
0,0,0
27.80340112,5.105110467,5.153538105
0,0,6.153413856
0,0,0
9.698066673,4.974842946,9.584804628
11.58778364,16.87993756,8.155245244
0,0,0
0,0,0
3.862594545,4.071302059,0
0,0,0
0,0,0
0,0,0
17.310552,7.72518909,3.862594545
0,0,0
0,0,0
0,0,0
47.86111961,17.33725162,28.79813194
6.153413856,6.153413856,6.153413856
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
31.76086867,4.292650699,7.72518909
0,0,0
9.446033644,9.584804628,0
5.97467729,11.90648986,5.97467729
0,0,0
0,0,0
0,0,11.44553673
0,0,0
