uid,age,sex,active_date,limit
71030,40,1,2015/12/30,6.153413856
71031,35,1,2016/3/29,5.292153929
71032,35,1,2015/12/17,5.97467729
71033,35,1,2016/5/19,5.292153929
71034,35,1,2016/2/7,5.722768363
71035,35,2,2016/6/14,5.292153929
71036,35,2,2016/3/5,5.97467729
71037,40,1,2016/3/29,6.292054527
71038,25,1,2016/6/6,6.153413856
71039,30,1,2016/1/9,6.292054527
71040,25,1,2016/2/24,5.292153929
71041,30,1,2016/4/29,5.722768363
71042,35,1,2016/5/19,6.292054527
71043,30,1,2016/4/18,6.292054527
71044,35,1,2016/1/12,5.722768363
71045,40,1,2016/1/28,6.153413856
71046,30,1,2016/3/18,5.292153929
71047,30,2,2016/4/11,5.292153929
71048,30,1,2016/6/1,5.722768363
71049,30,1,2016/4/19,6.292054527
71050,35,1,2016/2/22,5.722768363
71051,35,1,2016/3/12,5.722768363
71052,40,1,2016/5/25,6.292054527
71053,40,1,2015/12/27,6.292054527
71054,30,1,2016/2/17,5.97467729
71055,45,1,2016/3/21,6.292054527
71056,35,1,2016/6/19,5.292153929
71057,30,1,2016/1/29,6.292054527
71058,40,2,2016/4/19,6.292054527
71059,40,1,2016/2/11,6.292054527
71060,30,1,2016/1/28,6.153413856
71061,30,1,2016/5/12,5.292153929
71062,30,1,2016/5/21,6.292054527
71063,30,1,2016/2/16,5.722768363
71064,35,1,2016/6/16,6.292054527
71065,35,1,2016/5/12,6.292054527
71066,25,1,2015/12/28,5.97467729
71067,45,1,2016/6/26,6.292054527
71068,25,1,2016/5/21,5.97467729
71069,25,1,2016/6/25,5.292153929
71070,35,1,2015/12/21,6.292054527
71071,25,1,2016/1/16,5.97467729
71072,25,2,2016/5/6,5.292153929
71073,30,1,2016/5/21,6.292054527
71074,35,1,2016/2/8,5.97467729
71075,30,1,2016/3/15,5.722768363
71076,30,1,2016/6/18,6.292054527
71077,30,1,2016/4/18,6.292054527
71078,30,2,2016/1/9,5.97467729
71079,35,1,2016/4/19,6.153413856
71080,25,1,2016/1/14,5.722768363
71081,30,1,2015/12/17,5.722768363
71082,25,2,2016/4/17,5.97467729
71083,35,1,2016/2/17,6.292054527
71084,35,2,2016/4/11,6.153413856
71085,35,1,2016/2/25,6.153413856
71086,35,1,2016/6/10,6.153413856
71087,25,1,2016/4/28,5.722768363
71088,35,1,2015/12/20,6.292054527
71089,35,1,2015/12/2,6.292054527
71090,30,1,2015/12/17,5.97467729
71091,30,1,2015/12/17,5.722768363
71092,30,1,2016/6/15,5.97467729
71093,25,1,2016/4/16,5.97467729
71094,30,1,2016/4/28,6.153413856
71095,40,1,2016/2/1,5.97467729
71096,35,2,2016/2/10,5.97467729
71097,40,1,2016/3/29,6.153413856
71098,30,1,2016/1/6,5.97467729
71099,35,1,2016/1/17,6.292054527
71100,30,2,2016/6/5,5.97467729
71101,35,1,2016/3/22,6.292054527
71102,35,1,2016/5/22,6.292054527
71103,25,1,2016/3/29,6.153413856
71104,35,1,2016/4/26,6.153413856
71105,35,1,2016/3/20,5.722768363
71106,30,1,2016/6/11,5.292153929
71107,35,1,2016/2/2,6.292054527
71108,30,2,2015/12/16,6.292054527
71109,40,1,2016/4/9,5.97467729
71110,30,1,2016/6/28,5.97467729
71111,30,1,2016/4/15,6.292054527
71112,35,1,2016/5/3,6.292054527
71113,30,2,2015/12/31,6.292054527
71114,35,1,2016/2/8,5.97467729
71115,30,1,2016/6/16,5.97467729
71116,35,1,2016/5/29,6.153413856
71117,25,1,2016/6/16,6.292054527
71118,25,1,2016/3/12,5.722768363
71119,25,2,2016/3/10,5.292153929
71120,30,1,2016/3/29,6.153413856
71121,30,1,2016/3/10,5.97467729
71122,35,1,2016/1/27,5.97467729
71123,30,1,2016/1/29,5.97467729
71124,35,1,2015/12/31,6.292054527
71125,35,2,2016/3/16,5.292153929
71126,35,1,2015/12/17,5.97467729
71127,35,1,2016/4/16,5.292153929
71128,40,1,2016/6/20,6.292054527
71129,35,1,2016/5/30,6.292054527
71130,40,1,2016/2/16,5.722768363
71131,35,1,2016/4/20,6.292054527
71132,35,1,2016/5/25,5.97467729
71133,20,1,2016/5/27,5.292153929
71134,30,1,2016/1/28,5.722768363
71135,35,1,2016/5/19,6.292054527
71136,30,1,2016/4/25,5.292153929
71137,25,1,2016/1/28,5.97467729
71138,45,1,2016/3/22,6.292054527
71139,35,2,2016/4/17,6.292054527
71140,40,1,2016/3/20,5.292153929
71141,25,2,2015/12/30,6.292054527
71142,40,1,2016/6/6,5.722768363
71143,35,1,2016/5/1,5.97467729
71144,30,1,2016/5/3,6.292054527
71145,25,1,2016/4/22,5.722768363
71146,35,1,2016/3/22,5.722768363
71147,35,2,2016/1/28,6.153413856
71148,35,1,2016/2/17,6.292054527
71149,35,1,2015/12/17,5.97467729
71150,35,1,2015/12/30,6.153413856
71151,30,2,2015/12/19,6.292054527
71152,35,1,2015/12/16,6.292054527
71153,30,1,2016/6/29,6.153413856
71154,30,1,2016/2/1,6.292054527
71155,30,1,2016/1/28,5.722768363
71156,45,1,2016/3/17,5.292153929
71157,35,2,2016/2/4,5.722768363
71158,30,1,2016/1/5,5.292153929
71159,30,1,2016/2/16,5.292153929
71160,35,1,2015/12/17,5.722768363
71161,35,1,2016/2/25,5.722768363
71162,35,1,2016/6/21,5.292153929
71163,25,1,2016/1/27,5.292153929
71164,25,1,2016/4/22,5.292153929
71165,35,1,2016/2/19,5.97467729
71166,30,1,2015/12/16,6.292054527
71167,30,1,2016/3/11,5.722768363
71168,30,2,2016/6/17,5.292153929
71169,30,1,2016/1/3,5.97467729
71170,30,1,2016/3/29,6.153413856
71171,25,1,2016/6/24,5.97467729
71172,40,1,2015/12/29,5.97467729
71173,25,1,2016/6/16,6.292054527
71174,35,2,2016/4/27,5.722768363
71175,35,1,2016/4/15,6.292054527
71176,30,1,2016/1/29,6.153413856
71177,25,1,2016/5/9,5.292153929
71178,35,1,2016/4/19,6.292054527
71179,25,1,2016/1/28,5.722768363
71180,20,1,2016/5/9,5.292153929
71181,45,1,2016/4/20,5.97467729
71182,45,1,2016/1/25,6.153413856
71183,40,1,2016/2/15,6.292054527
71184,35,2,2016/4/16,6.292054527
71185,25,2,2016/1/29,5.722768363
71186,30,2,2016/3/20,5.722768363
71187,25,1,2016/5/19,5.97467729
71188,35,1,2016/5/19,6.292054527
71189,45,1,2015/12/30,6.292054527
71190,25,1,2016/3/26,5.292153929
71191,25,1,2016/4/15,6.292054527
71192,25,1,2016/4/20,5.722768363
71193,35,1,2016/5/1,5.97467729
71194,35,1,2016/4/19,6.292054527
71195,30,1,2016/1/7,6.153413856
71196,25,1,2016/3/18,5.97467729
71197,35,1,2016/4/21,5.722768363
71198,25,1,2016/5/10,5.292153929
71199,30,1,2016/6/22,5.292153929
71200,40,1,2016/2/16,5.722768363
71201,45,2,2016/2/2,5.722768363
71202,25,2,2016/4/23,5.722768363
71203,30,2,2016/6/25,5.292153929
71204,30,1,2016/4/3,5.292153929
71205,30,1,2016/1/22,5.292153929
71206,35,1,2016/3/15,6.153413856
71207,40,1,2016/1/6,6.153413856
71208,40,1,2016/2/16,6.292054527
71209,25,1,2016/3/30,5.722768363
71210,35,1,2016/3/29,6.153413856
71211,30,1,2016/5/22,5.722768363
71212,35,1,2016/2/16,6.153413856
71213,35,1,2015/12/27,6.292054527
71214,35,1,2016/5/21,5.292153929
71215,30,1,2016/5/7,5.722768363
71216,25,1,2016/3/20,5.722768363
71217,35,2,2016/6/16,6.292054527
71218,35,1,2016/6/4,5.97467729
71219,35,1,2016/5/19,5.292153929
71220,30,1,2016/1/28,5.292153929
71221,35,1,2016/6/30,6.292054527
71222,35,1,2016/1/26,6.153413856
71223,50,1,2016/4/19,6.292054527
71224,40,1,2015/12/29,6.292054527
71225,30,1,2016/3/17,6.153413856
71226,35,1,2016/5/10,5.722768363
71227,30,1,2016/3/19,6.292054527
71228,35,1,2015/12/7,6.292054527
71229,40,2,2016/5/22,5.722768363
71230,45,1,2016/3/29,5.292153929
71231,30,1,2016/4/20,6.292054527
71232,35,1,2015/12/12,5.292153929
71233,25,1,2016/1/8,5.292153929
71234,40,1,2016/2/6,6.153413856
71235,30,1,2016/2/17,6.153413856
71236,30,2,2016/5/14,5.292153929
71237,35,1,2016/3/22,5.292153929
71238,35,1,2015/12/3,6.292054527
71239,40,1,2016/3/23,5.292153929
71240,35,1,2016/3/29,5.722768363
71241,35,1,2016/2/15,5.722768363
71242,35,1,2016/2/16,5.97467729
71243,40,1,2016/6/7,6.292054527
71244,40,1,2016/3/31,6.153413856
71245,35,1,2016/6/21,6.292054527
71246,25,1,2016/5/27,5.722768363
71247,35,1,2016/2/16,5.722768363
71248,35,1,2016/5/5,6.292054527
71249,30,1,2015/12/29,5.292153929
71250,25,1,2016/3/23,5.292153929
71251,25,1,2015/12/5,5.722768363
71252,40,1,2016/2/13,5.722768363
71253,30,1,2015/12/22,6.292054527
71254,30,1,2016/2/2,5.722768363
71255,35,1,2015/12/11,5.722768363
71256,30,2,2016/5/10,5.722768363
71257,35,1,2016/5/18,6.153413856
71258,30,1,2015/12/3,6.292054527
71259,25,1,2016/5/11,5.292153929
71260,30,1,2016/1/28,5.722768363
71261,35,1,2016/3/8,5.97467729
71262,35,1,2015/12/19,6.153413856
71263,25,2,2016/5/21,6.292054527
71264,30,1,2015/12/19,6.292054527
71265,35,2,2016/3/29,5.292153929
71266,30,2,2016/6/30,5.97467729
71267,30,1,2015/12/3,5.722768363
71268,35,1,2016/3/23,6.292054527
71269,30,1,2016/6/9,6.292054527
71270,30,1,2016/4/15,5.292153929
71271,45,1,2016/2/27,6.292054527
71272,25,1,2016/2/7,5.292153929
71273,35,1,2016/2/23,6.292054527
71274,35,1,2016/6/1,6.153413856
71275,35,1,2016/4/14,5.97467729
71276,30,1,2015/12/17,5.722768363
71277,35,1,2016/4/1,6.153413856
71278,30,1,2015/12/16,6.153413856
71279,30,1,2016/5/3,5.292153929
71280,40,1,2015/12/18,6.292054527
71281,50,2,2016/2/16,5.97467729
71282,25,1,2016/6/4,6.292054527
71283,30,1,2015/12/11,6.292054527
71284,30,1,2016/3/9,5.292153929
71285,40,1,2015/12/17,6.292054527
71286,25,1,2016/2/1,5.292153929
71287,35,1,2016/4/28,5.722768363
71288,35,2,2016/1/28,5.292153929
71289,30,1,2016/6/15,6.292054527
71290,30,2,2016/6/16,6.292054527
71291,30,1,2016/4/26,5.97467729
71292,40,1,2015/12/30,6.292054527
71293,25,1,2016/4/26,6.292054527
71294,30,1,2016/4/23,5.292153929
71295,45,1,2015/12/23,6.292054527
71296,40,1,2016/3/15,6.153413856
71297,25,1,2016/5/29,5.97467729
71298,45,1,2016/6/3,5.292153929
71299,45,1,2015/12/30,5.97467729
71300,25,1,2016/6/29,6.153413856
71301,35,1,2016/5/3,6.292054527
71302,35,1,2016/6/5,5.292153929
71303,25,1,2016/5/21,5.722768363
71304,30,1,2016/4/23,5.292153929
71305,35,1,2015/12/17,6.292054527
71306,35,1,2016/3/8,6.292054527
71307,35,1,2016/5/27,5.292153929
71308,30,1,2016/4/24,5.722768363
71309,30,1,2016/2/11,6.292054527
71310,45,1,2016/1/28,6.292054527
71311,25,1,2016/2/29,5.97467729
71312,25,2,2016/5/11,5.292153929
71313,30,1,2015/12/17,6.292054527
71314,25,1,2016/3/24,5.97467729
71315,35,2,2016/6/24,6.153413856
71316,30,2,2015/12/30,6.153413856
71317,35,2,2016/1/22,5.722768363
71318,35,1,2016/4/15,6.292054527
71319,40,1,2016/4/21,6.292054527
71320,30,1,2016/6/13,5.97467729
71321,30,1,2016/2/16,5.292153929
71322,30,1,2015/12/30,6.153413856
71323,35,1,2016/1/7,6.292054527
71324,25,1,2016/4/20,5.292153929
71325,35,1,2016/2/16,6.292054527
71326,30,1,2016/6/17,6.292054527
71327,30,2,2016/2/16,6.153413856
71328,25,1,2016/5/15,5.292153929
71329,35,1,2015/12/27,5.722768363
71330,25,1,2015/12/29,5.292153929
71331,35,1,2016/5/24,6.292054527
71332,30,1,2016/3/11,6.153413856
71333,30,1,2016/3/26,5.292153929
71334,30,1,2016/2/4,5.292153929
71335,30,2,2016/2/12,6.292054527
71336,35,1,2016/1/28,6.292054527
71337,35,2,2016/5/30,6.292054527
71338,45,1,2016/1/29,5.722768363
71339,35,1,2015/12/17,6.292054527
71340,30,2,2016/1/22,6.292054527
71341,30,1,2016/6/21,6.153413856
71342,40,1,2016/3/20,5.292153929
71343,35,2,2016/2/5,6.153413856
71344,30,1,2016/6/4,5.97467729
71345,30,1,2015/12/15,6.292054527
71346,30,1,2016/4/17,5.97467729
71347,40,1,2015/12/17,5.97467729
71348,30,1,2015/12/17,5.97467729
71349,25,1,2016/2/25,6.292054527
71350,40,1,2016/6/16,5.97467729
71351,30,1,2016/5/3,5.722768363
71352,30,1,2016/3/15,5.722768363
71353,25,1,2016/4/15,6.292054527
71354,35,1,2016/2/16,6.292054527
71355,30,1,2016/6/22,6.292054527
71356,30,1,2016/4/18,5.97467729
71357,25,2,2016/2/16,5.97467729
71358,30,1,2016/5/31,5.97467729
71359,30,1,2016/3/29,5.722768363
71360,30,1,2016/6/19,5.97467729
71361,30,1,2015/12/31,5.722768363
71362,35,1,2016/2/29,5.97467729
71363,35,1,2016/2/20,5.97467729
71364,35,1,2016/1/29,5.292153929
71365,25,2,2016/5/25,6.292054527
71366,25,1,2016/4/16,6.292054527
71367,30,1,2015/12/26,5.722768363
71368,25,1,2016/4/13,6.153413856
71369,30,2,2016/4/9,5.97467729
71370,25,1,2016/3/25,5.292153929
71371,35,1,2016/1/6,6.153413856
71372,30,1,2016/3/28,6.153413856
71373,35,1,2016/1/28,6.292054527
71374,25,1,2016/4/20,6.153413856
71375,30,2,2015/12/20,5.97467729
71376,30,1,2016/2/6,5.722768363
71377,25,1,2016/4/14,5.97467729
71378,35,1,2016/3/23,6.153413856
71379,25,1,2016/5/7,6.153413856
71380,30,1,2016/1/16,6.153413856
71381,35,1,2015/12/28,5.722768363
71382,30,1,2016/5/29,5.722768363
71383,30,1,2016/3/27,6.153413856
71384,30,1,2016/1/16,5.722768363
71385,30,2,2016/5/24,5.722768363
71386,35,2,2016/6/20,5.722768363
71387,25,1,2016/1/28,5.97467729
71388,35,1,2015/12/17,6.292054527
71389,40,2,2016/3/30,5.292153929
71390,25,1,2015/12/17,6.292054527
71391,30,2,2016/3/26,6.292054527
71392,35,1,2016/3/10,5.722768363
71393,40,1,2016/6/20,6.153413856
71394,25,1,2016/5/7,5.97467729
71395,25,1,2016/1/27,5.292153929
71396,35,1,2016/2/16,5.97467729
71397,35,1,2016/1/25,6.292054527
71398,45,1,2016/1/28,6.153413856
71399,35,1,2016/4/13,6.292054527
71400,25,2,2016/4/14,6.153413856
71401,35,2,2016/3/11,5.97467729
71402,30,2,2016/1/12,5.722768363
71403,35,1,2016/6/7,6.153413856
71404,30,1,2016/5/25,6.292054527
71405,35,1,2016/5/20,5.97467729
71406,25,1,2016/1/8,5.97467729
71407,35,1,2016/6/16,5.97467729
71408,35,1,2016/1/2,6.292054527
71409,35,1,2015/12/31,5.97467729
71410,35,1,2016/2/1,5.722768363
71411,45,1,2016/1/28,6.292054527
71412,35,1,2016/5/23,6.292054527
71413,30,2,2016/2/16,6.153413856
71414,30,1,2016/2/5,5.97467729
71415,35,1,2016/3/12,6.292054527
71416,30,1,2016/4/29,5.292153929
71417,30,1,2016/1/23,5.722768363
71418,30,1,2016/3/19,5.292153929
71419,45,1,2016/1/30,6.153413856
71420,25,1,2016/3/11,5.292153929
71421,30,1,2016/2/1,6.153413856
71422,25,1,2016/6/19,6.292054527
71423,35,1,2016/1/3,5.722768363
71424,35,1,2016/5/20,5.97467729
71425,35,1,2016/1/28,5.722768363
71426,30,1,2016/5/4,5.722768363
71427,30,1,2016/4/22,6.292054527
71428,25,1,2016/1/15,5.97467729
71429,30,1,2016/2/27,5.97467729
71430,35,1,2016/6/16,6.292054527
71431,25,1,2016/6/17,6.292054527
71432,25,1,2016/4/22,5.292153929
71433,25,2,2016/2/27,5.722768363
71434,35,1,2015/12/18,5.722768363
71435,25,1,2016/2/27,5.292153929
71436,30,1,2016/5/21,6.153413856
71437,25,1,2015/12/31,5.292153929
71438,35,1,2015/12/17,6.292054527
71439,35,1,2016/4/20,5.97467729
71440,35,2,2016/3/16,5.292153929
71441,30,1,2016/5/23,5.722768363
71442,30,1,2016/2/15,5.722768363
71443,30,1,2015/12/2,5.722768363
71444,50,1,2016/3/22,5.292153929
71445,40,1,2016/5/28,5.292153929
71446,30,1,2016/4/21,5.292153929
71447,25,1,2016/2/17,5.722768363
71448,30,1,2016/5/28,6.292054527
71449,35,1,2016/4/20,6.153413856
71450,35,1,2016/5/20,6.153413856
71451,30,1,2016/5/4,6.292054527
71452,45,1,2016/1/29,6.153413856
71453,35,2,2016/3/25,5.97467729
71454,25,2,2016/2/6,5.292153929
71455,35,2,2016/1/27,5.722768363
71456,25,2,2016/6/7,5.292153929
71457,30,2,2016/2/16,6.153413856
71458,35,1,2016/2/4,5.97467729
71459,30,2,2016/4/23,5.292153929
71460,25,1,2016/2/1,5.97467729
71461,35,1,2016/3/15,5.722768363
71462,35,2,2016/3/17,5.292153929
71463,30,2,2016/2/2,5.97467729
71464,35,2,2016/6/30,6.153413856
71465,30,1,2016/4/21,6.292054527
71466,40,1,2015/12/17,5.97467729
71467,35,1,2015/12/31,5.97467729
71468,35,1,2016/3/29,6.153413856
71469,30,1,2016/4/14,6.292054527
71470,35,1,2016/1/7,5.97467729
71471,45,1,2015/12/23,5.97467729
71472,35,1,2016/1/5,6.292054527
71473,25,1,2016/2/14,5.97467729
71474,30,2,2015/12/17,6.292054527
71475,40,1,2016/4/20,5.97467729
71476,40,1,2015/12/31,6.292054527
71477,35,2,2016/4/13,6.153413856
71478,40,1,2016/4/24,5.97467729
71479,30,2,2016/2/20,5.292153929
71480,25,1,2016/6/20,5.722768363
71481,40,1,2016/4/21,6.153413856
71482,35,1,2016/2/6,5.292153929
71483,30,1,2015/12/24,5.97467729
71484,35,1,2015/12/27,6.153413856
71485,35,1,2016/4/24,6.292054527
71486,30,1,2016/6/16,5.97467729
71487,25,1,2016/6/16,5.292153929
71488,35,1,2016/2/4,5.292153929
71489,30,1,2016/3/23,6.292054527
71490,30,1,2016/2/13,5.292153929
71491,25,1,2016/5/19,6.292054527
71492,35,1,2016/6/2,6.292054527
71493,35,1,2016/4/20,6.292054527
71494,50,1,2016/3/29,6.153413856
71495,30,1,2016/5/26,6.292054527
71496,30,1,2016/3/17,5.722768363
71497,35,1,2015/12/17,6.292054527
71498,35,1,2016/1/28,5.97467729
71499,25,1,2016/1/28,5.722768363
71500,35,1,2015/12/2,6.292054527
71501,35,1,2015/12/11,6.292054527
71502,45,1,2016/2/2,5.97467729
71503,30,1,2016/5/21,6.153413856
71504,30,1,2016/1/29,5.97467729
71505,30,2,2016/3/19,6.292054527
71506,30,1,2015/12/31,5.722768363
71507,25,2,2016/5/21,5.292153929
71508,45,1,2016/2/16,5.292153929
71509,35,1,2016/5/12,5.722768363
71510,25,1,2015/12/17,5.97467729
71511,30,2,2016/5/3,5.722768363
71512,50,1,2016/5/24,6.292054527
71513,35,2,2016/5/17,5.97467729
71514,45,1,2016/3/25,5.292153929
71515,30,1,2016/2/16,5.292153929
71516,30,1,2016/2/17,5.722768363
71517,25,1,2016/1/29,6.292054527
71518,40,1,2015/12/23,6.292054527
71519,30,1,2016/2/23,5.292153929
71520,25,1,2016/6/9,5.292153929
71521,30,1,2016/3/14,5.97467729
71522,35,2,2016/2/4,5.292153929
71523,35,1,2015/12/30,6.292054527
71524,30,1,2015/12/24,5.722768363
71525,30,1,2016/4/12,5.97467729
71526,25,1,2015/12/2,5.722768363
71527,25,2,2016/1/28,5.292153929
71528,30,1,2015/12/22,5.97467729
71529,30,2,2016/2/16,5.97467729
71530,40,1,2016/6/12,5.292153929
71531,25,1,2016/6/23,5.292153929
71532,35,1,2015/12/17,5.97467729
71533,35,1,2016/4/22,5.722768363
71534,30,1,2016/2/6,5.722768363
71535,35,1,2016/3/19,5.722768363
71536,35,1,2015/12/17,6.292054527
71537,25,2,2016/3/28,5.292153929
71538,35,2,2016/3/22,6.153413856
71539,45,1,2016/3/24,5.97467729
71540,30,1,2016/3/21,5.97467729
71541,40,1,2016/4/23,6.292054527
71542,30,2,2016/3/20,5.722768363
71543,25,1,2016/3/28,5.722768363
71544,35,1,2016/2/4,5.97467729
71545,35,1,2016/1/12,5.97467729
71546,30,2,2016/5/3,5.97467729
71547,25,2,2016/5/3,5.292153929
71548,35,1,2016/5/29,5.722768363
71549,30,1,2016/6/30,6.153413856
71550,35,1,2016/2/27,5.722768363
71551,25,1,2016/6/2,6.153413856
71552,30,2,2016/6/1,5.722768363
71553,25,1,2016/2/26,5.292153929
71554,35,2,2016/2/17,6.292054527
71555,25,1,2016/5/29,5.292153929
71556,30,1,2016/6/21,5.97467729
71557,40,1,2016/4/5,5.97467729
71558,30,1,2015/12/17,5.722768363
71559,35,1,2016/3/19,5.97467729
71560,35,1,2016/4/15,5.722768363
71561,35,1,2015/12/20,5.97467729
71562,40,1,2016/4/27,6.292054527
71563,30,1,2016/4/25,5.292153929
71564,25,1,2016/5/15,5.292153929
71565,45,1,2015/12/17,5.97467729
71566,30,1,2016/5/11,6.153413856
71567,45,1,2016/2/16,5.292153929
71568,30,1,2016/2/1,5.292153929
71569,30,1,2016/3/28,5.722768363
71570,35,1,2016/5/12,6.292054527
71571,35,1,2016/3/29,5.722768363
71572,45,1,2016/4/20,5.97467729
71573,30,2,2016/6/22,6.292054527
71574,30,2,2016/3/2,5.97467729
71575,25,1,2016/5/12,5.722768363
71576,25,2,2016/5/25,5.292153929
71577,25,1,2016/3/17,5.97467729
71578,35,1,2016/3/29,6.153413856
71579,35,2,2016/3/23,5.292153929
71580,50,1,2016/4/19,5.292153929
71581,30,1,2016/3/20,5.97467729
71582,30,1,2016/2/13,5.722768363
71583,30,1,2016/4/27,5.292153929
71584,35,1,2016/2/5,6.153413856
71585,30,1,2016/5/25,6.292054527
71586,35,1,2016/1/11,5.722768363
71587,35,1,2016/3/1,5.97467729
71588,25,1,2016/5/10,5.292153929
71589,35,1,2016/2/29,6.153413856
71590,35,1,2016/3/23,5.292153929
71591,45,1,2016/2/2,6.292054527
71592,30,1,2016/5/21,5.292153929
71593,40,1,2016/1/12,5.97467729
71594,40,2,2016/1/18,6.292054527
71595,30,1,2016/2/16,5.722768363
71596,35,1,2016/5/9,5.97467729
71597,40,1,2016/4/23,5.722768363
71598,40,1,2016/3/16,6.153413856
71599,35,1,2016/2/2,6.153413856
71600,40,1,2015/12/16,6.292054527
71601,35,1,2016/3/30,5.292153929
71602,25,1,2016/3/16,6.153413856
71603,30,2,2016/5/14,5.97467729
71604,35,2,2016/6/3,6.153413856
71605,30,2,2016/4/5,5.722768363
71606,30,2,2016/4/22,5.292153929
71607,30,1,2016/6/15,6.292054527
71608,40,1,2016/5/27,5.722768363
71609,30,1,2015/12/21,6.292054527
71610,35,1,2015/12/2,6.153413856
71611,30,1,2016/4/8,6.153413856
71612,45,1,2016/4/24,6.292054527
71613,30,1,2016/1/23,5.97467729
71614,25,1,2016/5/14,5.97467729
71615,45,1,2015/12/17,6.292054527
71616,35,1,2015/12/26,5.292153929
71617,20,1,2016/6/30,5.292153929
71618,25,1,2016/5/1,5.97467729
71619,30,1,2016/5/4,6.292054527
71620,35,1,2016/2/15,6.292054527
71621,40,1,2016/5/9,5.97467729
71622,25,1,2016/3/2,6.153413856
71623,35,1,2016/5/7,6.292054527
71624,30,1,2016/1/28,5.722768363
71625,25,1,2016/1/6,5.722768363
71626,40,1,2016/4/27,5.97467729
71627,40,1,2015/12/29,6.292054527
71628,30,1,2015/12/2,5.722768363
71629,30,1,2015/12/2,6.153413856
71630,30,1,2016/6/27,5.97467729
71631,35,1,2016/2/6,6.153413856
71632,45,1,2016/3/24,5.292153929
71633,40,1,2016/2/5,6.292054527
71634,30,2,2016/2/9,5.97467729
71635,35,2,2016/4/25,6.153413856
71636,45,1,2016/3/29,6.153413856
71637,30,1,2016/4/15,5.97467729
71638,35,1,2016/6/7,5.722768363
71639,35,1,2016/2/1,5.97467729
71640,25,2,2016/1/2,5.722768363
71641,35,1,2016/4/26,5.292153929
71642,35,1,2016/2/28,5.97467729
71643,30,1,2016/2/21,6.292054527
71644,25,1,2016/3/16,5.292153929
71645,35,1,2015/12/4,5.722768363
71646,30,1,2016/3/28,6.292054527
71647,35,2,2015/12/27,6.292054527
71648,40,1,2016/4/15,5.722768363
71649,30,1,2015/12/27,5.97467729
71650,40,1,2016/3/21,6.292054527
71651,25,1,2016/5/2,5.97467729
71652,30,1,2016/2/9,5.722768363
71653,30,1,2016/3/5,5.97467729
71654,25,1,2016/3/10,5.722768363
71655,30,1,2016/1/28,5.97467729
71656,45,1,2016/2/19,6.292054527
71657,35,1,2016/5/23,6.153413856
71658,35,1,2016/6/19,5.292153929
71659,35,1,2016/6/20,5.97467729
71660,30,1,2016/2/3,6.153413856
71661,30,1,2016/4/15,6.292054527
71662,30,2,2016/3/17,5.722768363
71663,30,1,2015/12/2,6.292054527
71664,25,1,2016/3/10,6.153413856
71665,30,1,2016/2/12,5.722768363
71666,30,1,2016/3/20,5.292153929
71667,35,1,2016/2/16,5.722768363
71668,30,1,2016/2/16,5.292153929
71669,35,1,2016/5/20,5.97467729
71670,25,1,2016/6/2,5.292153929
71671,30,1,2016/6/28,5.292153929
71672,30,1,2016/1/1,6.292054527
71673,40,1,2016/2/18,5.97467729
71674,35,1,2015/12/2,6.153413856
71675,30,1,2016/2/19,5.292153929
71676,35,2,2016/2/13,5.292153929
71677,40,1,2016/6/17,5.97467729
71678,30,1,2016/4/24,5.722768363
71679,35,1,2015/12/5,5.722768363
71680,40,2,2016/2/4,6.292054527
71681,25,1,2016/2/16,6.292054527
71682,30,1,2016/4/28,5.97467729
71683,25,1,2016/6/24,5.97467729
71684,30,2,2015/12/31,6.292054527
71685,35,1,2016/4/24,6.292054527
71686,35,1,2015/12/17,6.153413856
71687,30,2,2016/6/24,5.722768363
71688,30,1,2016/6/19,6.292054527
71689,35,1,2016/4/20,6.153413856
71690,40,1,2016/5/29,6.292054527
71691,30,1,2016/5/17,6.292054527
71692,40,1,2016/2/1,5.97467729
71693,35,1,2016/2/16,6.153413856
71694,30,1,2016/5/28,5.722768363
71695,35,1,2015/12/2,5.97467729
71696,35,1,2016/3/23,5.722768363
71697,25,1,2016/1/22,5.97467729
71698,30,1,2015/12/6,6.292054527
71699,30,2,2016/4/7,5.292153929
71700,35,1,2016/6/9,5.292153929
71701,30,1,2016/2/15,5.97467729
71702,45,1,2016/4/24,5.292153929
71703,40,1,2016/5/11,5.722768363
71704,35,2,2016/4/21,5.722768363
71705,35,1,2016/3/15,5.292153929
71706,30,2,2016/6/29,5.97467729
71707,35,1,2016/4/15,6.292054527
71708,30,1,2016/6/20,5.97467729
71709,30,2,2015/12/29,5.97467729
71710,25,2,2016/4/20,6.292054527
71711,40,1,2015/12/11,6.292054527
71712,30,1,2016/3/30,5.97467729
71713,25,1,2016/4/15,5.722768363
71714,25,1,2016/5/6,6.292054527
71715,25,1,2016/1/28,5.722768363
71716,25,1,2016/5/29,5.292153929
71717,25,1,2016/6/16,6.292054527
71718,35,1,2016/3/29,5.722768363
71719,35,1,2016/5/13,6.292054527
71720,30,1,2015/12/11,6.292054527
71721,30,1,2015/12/31,5.292153929
71722,25,1,2016/4/20,6.153413856
71723,35,1,2016/1/28,6.292054527
71724,25,1,2016/6/11,5.292153929
71725,40,1,2016/1/12,6.153413856
71726,40,1,2016/6/23,6.153413856
71727,40,1,2016/4/21,6.292054527
71728,35,1,2015/12/2,6.292054527
