uid,month,loan_sum
78428,Nov-16,5.657311097
78430,Nov-16,6.014774739
78441,Nov-16,6.292054527
78445,Nov-16,6.240248782
78455,Nov-16,6.292054527
78466,Nov-16,4.8616016
78471,Nov-16,6.304358104
78473,Nov-16,6.108325488
78480,Nov-16,6.266691431
78481,Nov-16,5.226703564
78485,Nov-16,5.45514134
78490,Nov-16,6.405333138
78491,Nov-16,6.212630577
78496,Nov-16,5.836040761
78499,Nov-16,5.153538105
78501,Nov-16,5.97467729
78514,Nov-16,6.153413856
78524,Nov-16,5.473968259
78527,Nov-16,7.11824023
78538,Nov-16,5.405415974
78554,Nov-16,5.722768363
78561,Nov-16,5.405415974
78562,Nov-16,4.974842946
78566,Nov-16,5.153538105
78573,Nov-16,5.501180385
78574,Nov-16,5.292153929
78579,Nov-16,5.266794974
78581,Nov-16,5.722768363
78590,Nov-16,6.087953139
78600,Nov-16,4.974842946
78606,Nov-16,3.862594545
78615,Nov-16,6.781937074
78619,Nov-16,5.97467729
78620,Nov-16,4.544373396
78622,Nov-16,4.8616016
78629,Nov-16,6.183727411
78636,Nov-16,6.153413856
78649,Nov-16,5.97467729
78655,Nov-16,6.153413856
78657,Nov-16,6.292054527
78659,Nov-16,5.292153929
78661,Nov-16,5.722768363
78666,Nov-16,5.722768363
78668,Nov-16,5.292153929
78670,Nov-16,5.405415974
78674,Nov-16,3.862594545
78678,Nov-16,4.292650699
78686,Nov-16,6.153413856
78697,Nov-16,4.974842946
78699,Nov-16,5.722768363
78711,Nov-16,4.292650699
78716,Nov-16,4.292650699
78717,Nov-16,6.212630577
78720,Nov-16,6.174787614
78722,Nov-16,4.974842946
78730,Nov-16,6.657255871
78734,Nov-16,4.544373396
78741,Nov-16,5.722768363
78747,Nov-16,5.753080438
78758,Nov-16,5.722768363
78759,Nov-16,5.995049416
78763,Nov-16,6.153413856
78770,Nov-16,6.183727411
78771,Nov-16,5.501180385
78774,Nov-16,6.722718659
78776,Nov-16,5.97467729
78780,Nov-16,6.183727411
78782,Nov-16,6.464550799
78787,Nov-16,6.483098934
78788,Nov-16,5.97467729
78789,Nov-16,5.584137011
78790,Nov-16,4.544373396
78792,Nov-16,6.535635912
78803,Nov-16,6.346736666
78807,Nov-16,5.253716509
78810,Nov-16,6.895217943
78815,Nov-16,6.29453481
78819,Nov-16,5.54404215
78822,Nov-16,5.328351404
78842,Nov-16,4.071302059
78855,Nov-16,6.405333138
78863,Nov-16,5.722768363
78864,Nov-16,6.245628106
78869,Nov-16,4.292650699
78872,Nov-16,6.153413856
78874,Nov-16,6.568344441
78879,Nov-16,3.975670565
78880,Nov-16,4.753317069
78888,Nov-16,5.722768363
78895,Nov-16,5.584137011
78901,Nov-16,4.292650699
78904,Nov-16,4.974842946
78905,Nov-16,5.861402821
78906,Nov-16,5.292153929
78910,Nov-16,5.535703078
78920,Nov-16,4.292650699
78924,Nov-16,6.535635912
78926,Nov-16,4.292650699
78928,Nov-16,6.629009152
78931,Nov-16,4.723016822
78932,Nov-16,5.97467729
78933,Nov-16,5.292153929
78944,Nov-16,3.862594545
78947,Nov-16,5.292153929
78948,Nov-16,4.995209729
78967,Nov-16,5.690901317
78968,Nov-16,5.97467729
78969,Nov-16,5.722768363
78977,Nov-16,5.351362178
78981,Nov-16,5.885770109
78984,Nov-16,4.974842946
78987,Nov-16,5.861402821
78999,Nov-16,6.405333138
79001,Nov-16,6.895217943
79007,Nov-16,6.501109382
79009,Nov-16,5.292153929
79010,Nov-16,6.121545176
79014,Nov-16,3.862594545
79015,Nov-16,4.782208137
79016,Nov-16,5.657311097
79017,Nov-16,4.931990053
79020,Nov-16,5.885770109
79022,Nov-16,5.014930043
79024,Nov-16,6.33987127
79025,Nov-16,5.292153929
79030,Nov-16,5.560391861
79032,Nov-16,6.405333138
79034,Nov-16,6.266691431
79037,Nov-16,5.931812567
79038,Nov-16,5.292153929
79040,Nov-16,5.885770109
79043,Nov-16,6.316422771
79059,Nov-16,5.292153929
79070,Nov-16,5.722768363
79073,Nov-16,4.8616016
79075,Nov-16,5.909217723
79077,Nov-16,5.836040761
79093,Nov-16,3.862594545
79102,Nov-16,4.292650699
79103,Nov-16,5.722768363
79107,Nov-16,6.292054527
79116,Nov-16,5.292153929
79121,Nov-16,6.33987127
79122,Nov-16,6.240248782
79126,Nov-16,5.405415974
79128,Nov-16,5.153538105
79142,Nov-16,6.226593119
79148,Nov-16,5.722768363
79150,Nov-16,6.405333138
79151,Nov-16,6.292054527
79152,Nov-16,3.975670565
79166,Nov-16,6.584074882
79167,Nov-16,5.153538105
79168,Nov-16,6.405333138
79176,Nov-16,5.292153929
79178,Nov-16,6.722718659
79196,Nov-16,5.292153929
79197,Nov-16,5.728950236
79198,Nov-16,4.544373396
79199,Nov-16,7.266670721
79204,Nov-16,5.405415974
79222,Nov-16,6.856372469
79226,Nov-16,5.153538105
79240,Nov-16,5.07059257
79242,Nov-16,6.153413856
79244,Nov-16,4.723016822
79251,Nov-16,5.292153929
79260,Nov-16,6.501109382
79269,Nov-16,6.198347043
79277,Nov-16,5.07059257
79279,Nov-16,5.899944587
79282,Nov-16,5.501180385
79285,Nov-16,6.153413856
79287,Nov-16,6.087953139
79293,Nov-16,5.509992544
79295,Nov-16,4.931990053
79296,Nov-16,5.846310145
79297,Nov-16,5.153538105
79308,Nov-16,6.05244065
79314,Nov-16,5.781982259
79315,Nov-16,5.722768363
79316,Nov-16,5.54404215
79318,Nov-16,6.464550799
79321,Nov-16,4.292650699
79336,Nov-16,5.703844915
79342,Nov-16,6.240248782
79349,Nov-16,6.770536322
79355,Nov-16,7.464535737
79356,Nov-16,5.97467729
79357,Nov-16,6.643293014
79360,Nov-16,7.052411412
79361,Nov-16,6.543975879
79362,Nov-16,6.292054527
79363,Nov-16,5.405415974
79365,Nov-16,6.576259441
79370,Nov-16,4.501535282
79380,Nov-16,4.974842946
79381,Nov-16,6.435647185
79383,Nov-16,5.657311097
79394,Nov-16,6.098222806
79401,Nov-16,6.014774739
79406,Nov-16,6.240248782
79408,Nov-16,3.862594545
79413,Nov-16,6.066890111
79420,Nov-16,5.591854597
79422,Nov-16,5.722768363
79427,Nov-16,4.723016822
79439,Nov-16,5.722768363
79440,Nov-16,5.226703564
79447,Nov-16,6.722718659
79448,Nov-16,5.722768363
79452,Nov-16,3.862594545
79459,Nov-16,6.535635912
79460,Nov-16,6.153413856
79464,Nov-16,5.931812567
79465,Nov-16,6.292054527
79466,Nov-16,5.339963309
79467,Nov-16,5.931812567
79469,Nov-16,5.292153929
79470,Nov-16,6.417636796
79473,Nov-16,5.781982259
79475,Nov-16,5.836040761
79476,Nov-16,5.292153929
79478,Nov-16,3.862594545
79485,Nov-16,5.657311097
79491,Nov-16,5.836040761
79492,Nov-16,4.544373396
79497,Nov-16,4.455523524
79504,Nov-16,4.723016822
79508,Nov-16,4.292650699
79514,Nov-16,5.722768363
79521,Nov-16,5.657311097
79523,Nov-16,4.782208137
79524,Nov-16,5.121675962
79534,Nov-16,5.722768363
79541,Nov-16,4.584447562
79545,Nov-16,6.501109382
79547,Nov-16,5.836040761
79553,Nov-16,3.862594545
79559,Nov-16,4.544373396
79563,Nov-16,4.292650699
79570,Nov-16,5.292153929
79571,Nov-16,3.862594545
79572,Nov-16,5.722768363
79577,Nov-16,5.722768363
79579,Nov-16,6.405333138
79582,Nov-16,4.657587153
79583,Nov-16,5.97467729
79584,Nov-16,6.316422771
79589,Nov-16,6.212630577
79591,Nov-16,5.856412553
79592,Nov-16,4.292650699
79593,Nov-16,5.621800638
79594,Nov-16,6.240248782
79599,Nov-16,4.974842946
79603,Nov-16,4.723016822
79615,Nov-16,5.722768363
79617,Nov-16,4.723016822
79622,Nov-16,4.292650699
79627,Nov-16,5.501180385
79629,Nov-16,4.723016822
79638,Nov-16,6.362466936
79643,Nov-16,6.722718659
79649,Nov-16,6.05244065
79653,Nov-16,5.279603817
79657,Nov-16,4.974842946
79659,Nov-16,5.722768363
79660,Nov-16,5.722768363
79674,Nov-16,5.931812567
79677,Nov-16,7.014743673
79679,Nov-16,5.722768363
79680,Nov-16,5.535703078
79683,Nov-16,6.153413856
79696,Nov-16,4.723016822
79701,Nov-16,5.362555688
79702,Nov-16,6.063309126
79707,Nov-16,5.584137011
79712,Nov-16,6.070450575
79715,Nov-16,5.584137011
79716,Nov-16,5.931812567
79717,Nov-16,6.711432977
79723,Nov-16,5.153538105
79737,Nov-16,5.292153929
79739,Nov-16,6.292054527
79740,Nov-16,4.8616016
79745,Nov-16,5.885770109
79746,Nov-16,5.722768363
79754,Nov-16,6.483098934
79757,Nov-16,4.8616016
79763,Nov-16,5.153538105
79765,Nov-16,5.501180385
79766,Nov-16,4.351813812
79770,Nov-16,5.501180385
79779,Nov-16,6.568344441
79785,Nov-16,4.584447562
79794,Nov-16,5.07059257
79796,Nov-16,5.722768363
79804,Nov-16,5.153538105
79810,Nov-16,5.292153929
79811,Nov-16,5.292153929
79812,Nov-16,3.862594545
79813,Nov-16,6.624659166
79825,Nov-16,4.657587153
79826,Nov-16,5.405415974
79844,Nov-16,4.292650699
79846,Nov-16,6.614389175
79848,Nov-16,5.153538105
79850,Nov-16,5.292153929
79852,Nov-16,6.014774739
79855,Nov-16,6.384269633
79857,Nov-16,5.97467729
79869,Nov-16,6.483098934
79870,Nov-16,5.153538105
79873,Nov-16,5.292153929
79874,Nov-16,5.105110467
79882,Nov-16,5.51868147
79885,Nov-16,5.292153929
79886,Nov-16,5.836040761
79891,Nov-16,5.931812567
79898,Nov-16,5.292153929
79899,Nov-16,5.584137011
79900,Nov-16,5.909217723
79905,Nov-16,5.931812567
79909,Nov-16,6.584074882
79916,Nov-16,6.781937074
79918,Nov-16,4.071302059
79921,Nov-16,6.240248782
79927,Nov-16,6.05244065
79931,Nov-16,6.384269633
79934,Nov-16,6.405333138
79937,Nov-16,5.781982259
79955,Nov-16,4.544373396
79957,Nov-16,5.885770109
79963,Nov-16,4.544373396
79966,Nov-16,5.292153929
79970,Nov-16,5.781982259
79973,Nov-16,4.723016822
79982,Nov-16,5.292153929
79995,Nov-16,5.584137011
79997,Nov-16,6.014774739
79998,Nov-16,6.292054527
80002,Nov-16,5.501180385
80003,Nov-16,5.153538105
80013,Nov-16,5.07059257
80015,Nov-16,5.80417317
80016,Nov-16,6.895217943
80022,Nov-16,5.657311097
80031,Nov-16,3.862594545
80041,Nov-16,5.584137011
80049,Nov-16,4.071302059
80060,Nov-16,5.51868147
80073,Nov-16,5.153538105
80084,Nov-16,6.405333138
80088,Nov-16,5.121675962
80089,Nov-16,5.584137011
80093,Nov-16,4.292650699
80094,Nov-16,4.974842946
80097,Nov-16,5.405415974
80101,Nov-16,4.351813812
80124,Nov-16,4.909401781
80126,Nov-16,5.885770109
80127,Nov-16,6.253610764
80134,Nov-16,5.722768363
80137,Nov-16,5.292153929
80138,Nov-16,4.723016822
80140,Nov-16,5.80417317
80142,Nov-16,4.292650699
80148,Nov-16,5.931812567
80150,Nov-16,6.266691431
80155,Nov-16,5.599477499
80156,Nov-16,6.552205383
80158,Nov-16,5.995049416
80159,Nov-16,5.405415974
80162,Nov-16,7.69734469
80164,Nov-16,5.722768363
80166,Nov-16,6.153413856
80168,Nov-16,6.087953139
80179,Nov-16,5.584137011
80183,Nov-16,5.052586821
80188,Nov-16,5.781982259
80190,Nov-16,5.931812567
80193,Nov-16,6.552205383
80198,Nov-16,6.405333138
80203,Nov-16,5.722768363
80205,Nov-16,6.29946587
80214,Nov-16,5.584137011
80215,Nov-16,4.723016822
80235,Nov-16,6.153413856
80240,Nov-16,4.8616016
80248,Nov-16,6.05244065
80249,Nov-16,6.584074882
80252,Nov-16,5.292153929
80260,Nov-16,3.862594545
80266,Nov-16,5.07059257
80269,Nov-16,4.723016822
80273,Nov-16,5.405415974
80275,Nov-16,4.782208137
80286,Nov-16,6.014774739
80290,Nov-16,5.45514134
80295,Nov-16,5.584137011
80296,Nov-16,4.8616016
80298,Nov-16,5.885770109
80306,Nov-16,5.584137011
80313,Nov-16,5.584137011
80321,Nov-16,5.885770109
80322,Nov-16,7.121519015
80323,Nov-16,5.836040761
80324,Nov-16,5.584137011
80328,Nov-16,6.05244065
80329,Nov-16,6.33987127
80333,Nov-16,4.8616016
80336,Nov-16,6.292054527
80337,Nov-16,4.974842946
80338,Nov-16,6.212630577
80339,Nov-16,5.781982259
80341,Nov-16,5.722768363
80344,Nov-16,6.417636796
80346,Nov-16,5.657311097
80348,Nov-16,4.622092928
80352,Nov-16,5.584137011
80356,Nov-16,4.931990053
80358,Nov-16,5.657311097
80359,Nov-16,3.862594545
80365,Nov-16,5.690901317
80377,Nov-16,4.691162849
80387,Nov-16,4.071302059
80390,Nov-16,6.643293014
80397,Nov-16,6.584074882
80399,Nov-16,5.97467729
80407,Nov-16,5.014930043
80408,Nov-16,4.40582999
80410,Nov-16,5.657311097
80414,Nov-16,5.405415974
80417,Nov-16,5.722768363
80422,Nov-16,5.292153929
80433,Nov-16,6.292054527
80434,Nov-16,5.153538105
80436,Nov-16,5.292153929
80437,Nov-16,6.153413856
80442,Nov-16,5.722768363
80444,Nov-16,4.974842946
80446,Nov-16,5.034043668
80447,Nov-16,5.292153929
80448,Nov-16,3.862594545
80455,Nov-16,6.087953139
80460,Nov-16,5.08809119
80463,Nov-16,6.591793236
80465,Nov-16,6.266691431
80473,Nov-16,3.975670565
80475,Nov-16,5.292153929
80477,Nov-16,6.464550799
80483,Nov-16,5.722768363
80485,Nov-16,5.153538105
80487,Nov-16,5.722768363
80489,Nov-16,6.266691431
80492,Nov-16,5.722768363
80507,Nov-16,4.544373396
80509,Nov-16,6.518612438
80512,Nov-16,5.722768363
80515,Nov-16,5.657311097
80519,Nov-16,5.781982259
80527,Nov-16,7.177757964
80528,Nov-16,6.014774739
80530,Nov-16,4.753317069
80535,Nov-16,4.544373396
80540,Nov-16,6.464550799
80541,Nov-16,6.405333138
80547,Nov-16,6.153413856
80549,Nov-16,6.153413856
80550,Nov-16,4.974842946
80558,Nov-16,6.198347043
80560,Nov-16,6.722718659
80569,Nov-16,6.248300403
80589,Nov-16,5.501180385
80590,Nov-16,4.691162849
80592,Nov-16,4.723016822
80593,Nov-16,6.098222806
80602,Nov-16,5.405415974
80610,Nov-16,5.509992544
80618,Nov-16,4.292650699
80619,Nov-16,4.723016822
80622,Nov-16,6.362466936
80625,Nov-16,5.931812567
80635,Nov-16,5.781982259
80639,Nov-16,5.07059257
80644,Nov-16,4.974842946
80649,Nov-16,6.014774739
80656,Nov-16,4.974842946
80657,Nov-16,4.071302059
80674,Nov-16,6.212630577
80676,Nov-16,3.862594545
80680,Nov-16,6.311624979
80687,Nov-16,6.405333138
80692,Nov-16,5.722768363
80698,Nov-16,4.723016822
80699,Nov-16,6.014774739
80701,Nov-16,6.014774739
80708,Nov-16,5.657311097
80714,Nov-16,6.629009152
80725,Nov-16,5.153538105
80730,Nov-16,5.657311097
80737,Nov-16,5.153538105
80743,Nov-16,6.501109382
80745,Nov-16,6.599416886
80749,Nov-16,3.862594545
80757,Nov-16,4.995209729
80758,Nov-16,4.544373396
80765,Nov-16,5.292153929
80767,Nov-16,5.292153929
80779,Nov-16,5.153538105
80780,Nov-16,5.405415974
80794,Nov-16,6.153413856
80797,Nov-16,5.292153929
80801,Nov-16,5.292153929
80811,Nov-16,6.121545176
80812,Nov-16,5.931812567
80813,Nov-16,5.153538105
80817,Nov-16,5.885770109
80819,Nov-16,5.153538105
80822,Nov-16,4.974842946
80827,Nov-16,5.722768363
80836,Nov-16,5.292153929
80840,Nov-16,6.552205383
80853,Nov-16,5.405415974
80856,Nov-16,5.509992544
80859,Nov-16,6.087953139
80862,Nov-16,5.405415974
80871,Nov-16,6.470173609
80873,Nov-16,4.292650699
80875,Nov-16,6.643293014
80876,Nov-16,5.621800638
80885,Nov-16,6.098222806
80886,Nov-16,5.501180385
80890,Nov-16,6.240248782
80893,Nov-16,5.226703564
80897,Nov-16,6.128051019
80898,Nov-16,3.862594545
80904,Nov-16,5.292153929
80908,Nov-16,5.97467729
80910,Nov-16,6.584074882
80912,Nov-16,5.292153929
80917,Nov-16,6.212630577
80921,Nov-16,5.885770109
80933,Nov-16,5.405415974
80938,Nov-16,6.153413856
80939,Nov-16,5.153538105
80945,Nov-16,5.153538105
80953,Nov-16,6.311624979
80956,Nov-16,5.722768363
80959,Nov-16,4.8616016
80969,Nov-16,5.226703564
80987,Nov-16,4.723016822
81010,Nov-16,4.723016822
81011,Nov-16,4.974842946
81013,Nov-16,5.97467729
81017,Nov-16,5.153538105
81021,Nov-16,5.405415974
81030,Nov-16,6.405333138
81032,Nov-16,5.45514134
81033,Nov-16,6.584074882
81035,Nov-16,4.974842946
81050,Nov-16,5.657311097
81053,Nov-16,6.722718659
81054,Nov-16,6.758922464
81057,Nov-16,6.153413856
81063,Nov-16,4.974842946
81064,Nov-16,5.861402821
81066,Nov-16,5.501180385
81068,Nov-16,5.292153929
81069,Nov-16,5.292153929
81074,Nov-16,5.885770109
81080,Nov-16,6.362466936
81081,Nov-16,4.292650699
81083,Nov-16,5.97467729
81086,Nov-16,5.153538105
81088,Nov-16,6.643293014
81095,Nov-16,5.836040761
81106,Nov-16,5.97467729
81116,Nov-16,4.292650699
81127,Nov-16,4.154158974
81128,Nov-16,5.034043668
81134,Nov-16,6.212630577
81135,Nov-16,3.862594545
81138,Nov-16,5.339963309
81143,Nov-16,3.862594545
81144,Nov-16,5.153538105
81147,Nov-16,4.723016822
81153,Nov-16,4.723016822
81155,Nov-16,5.373551108
81157,Nov-16,6.856372469
81159,Nov-16,4.8616016
81166,Nov-16,4.292650699
81173,Nov-16,5.781982259
81180,Nov-16,5.781982259
81181,Nov-16,5.781982259
81182,Nov-16,6.212630577
81195,Nov-16,3.862594545
81198,Nov-16,5.65036951
81201,Nov-16,5.885770109
81204,Nov-16,5.836040761
81209,Nov-16,4.723016822
81212,Nov-16,6.121545176
81216,Nov-16,5.183845743
81222,Nov-16,5.722768363
81225,Nov-16,4.544373396
81226,Nov-16,6.895217943
81227,Nov-16,5.836040761
81228,Nov-16,6.33987127
81229,Nov-16,5.034043668
81238,Nov-16,6.384269633
81244,Nov-16,5.97467729
81248,Nov-16,6.722718659
81260,Nov-16,4.974842946
81267,Nov-16,5.492241446
81269,Nov-16,5.677682332
81271,Nov-16,6.722718659
81274,Nov-16,6.014774739
81279,Nov-16,5.931812567
81284,Nov-16,5.07059257
81287,Nov-16,4.723016822
81295,Nov-16,5.753080438
81296,Nov-16,4.071302059
81302,Nov-16,5.657311097
81307,Nov-16,4.8616016
81308,Nov-16,5.753080438
81310,Nov-16,5.405415974
81315,Nov-16,5.836040761
81333,Nov-16,5.643349495
81340,Nov-16,5.292153929
81346,Nov-16,6.292054527
81352,Nov-16,5.226703564
81354,Nov-16,6.464550799
81358,Nov-16,6.643293014
81364,Nov-16,5.966337658
81371,Nov-16,5.292153929
81372,Nov-16,5.584137011
81378,Nov-16,6.240248782
81384,Nov-16,5.836040761
81385,Nov-16,5.836040761
81388,Nov-16,5.614448346
81398,Nov-16,6.501109382
81401,Nov-16,6.33987127
81406,Nov-16,4.931990053
81409,Nov-16,5.45514134
81411,Nov-16,5.722768363
81414,Nov-16,4.292650699
81415,Nov-16,5.991028077
81416,Nov-16,6.643293014
81424,Nov-16,6.405333138
81430,Nov-16,4.544373396
81435,Nov-16,4.995209729
81437,Nov-16,6.405333138
81452,Nov-16,3.862594545
81463,Nov-16,6.722718659
81466,Nov-16,5.584137011
81468,Nov-16,5.153538105
81470,Nov-16,6.153413856
81472,Nov-16,5.153538105
81479,Nov-16,5.885770109
81481,Nov-16,4.974842946
81483,Nov-16,5.722768363
81486,Nov-16,6.552205383
81487,Nov-16,5.405415974
81492,Nov-16,5.292153929
81503,Nov-16,6.405333138
81506,Nov-16,5.153538105
81511,Nov-16,5.183845743
81517,Nov-16,4.909401781
81519,Nov-16,4.723016822
81520,Nov-16,5.841196669
81541,Nov-16,5.584137011
81543,Nov-16,5.722768363
81551,Nov-16,5.501180385
81554,Nov-16,5.781982259
81557,Nov-16,5.405415974
81571,Nov-16,5.909217723
81574,Nov-16,6.384269633
81578,Nov-16,3.862594545
81579,Nov-16,5.266794974
81581,Nov-16,5.527250561
81591,Nov-16,6.153413856
81596,Nov-16,6.014774739
81602,Nov-16,6.405333138
81605,Nov-16,6.014774739
81610,Nov-16,4.8616016
81626,Nov-16,5.240356826
81627,Nov-16,5.405415974
81631,Nov-16,5.405415974
81632,Nov-16,5.034043668
81633,Nov-16,5.584137011
81634,Nov-16,5.722768363
81637,Nov-16,5.292153929
81638,Nov-16,4.753317069
81641,Nov-16,7.584062455
81642,Nov-16,5.292153929
81643,Nov-16,6.316422771
81645,Nov-16,5.153538105
81653,Nov-16,5.292153929
81657,Nov-16,5.657311097
81660,Nov-16,6.014774739
81669,Nov-16,6.292054527
81671,Nov-16,5.292153929
81681,Nov-16,5.425786096
81682,Nov-16,6.483098934
81683,Nov-16,5.781982259
81684,Nov-16,5.722768363
81688,Nov-16,5.986980542
81705,Nov-16,6.59485393
81711,Nov-16,6.83599934
81712,Nov-16,5.793176777
81713,Nov-16,6.209800018
81725,Nov-16,4.292650699
81729,Nov-16,6.405333138
81737,Nov-16,5.836040761
81740,Nov-16,5.584137011
81741,Nov-16,4.40582999
81743,Nov-16,5.292153929
81746,Nov-16,5.722768363
81747,Nov-16,6.153413856
81748,Nov-16,3.862594545
81749,Nov-16,5.292153929
81752,Nov-16,5.885770109
81758,Nov-16,6.800850807
81760,Nov-16,5.97467729
81771,Nov-16,5.501180385
81777,Nov-16,5.153538105
81778,Nov-16,5.292153929
81786,Nov-16,5.722768363
81789,Nov-16,4.931990053
81792,Nov-16,5.995049416
81793,Nov-16,4.723016822
81796,Nov-16,4.974842946
81799,Nov-16,5.501180385
81802,Nov-16,5.07059257
81804,Nov-16,6.722718659
81805,Nov-16,6.405333138
81811,Nov-16,4.8616016
81818,Nov-16,4.723016822
81825,Nov-16,5.501180385
81827,Nov-16,6.83599934
81830,Nov-16,5.722768363
81836,Nov-16,5.856412553
81838,Nov-16,5.527250561
81839,Nov-16,6.171778868
81844,Nov-16,5.722768363
81846,Nov-16,5.722768363
81850,Nov-16,6.153413856
81865,Nov-16,5.722768363
81869,Nov-16,3.862594545
81879,Nov-16,5.08809119
81883,Nov-16,4.753317069
81887,Nov-16,5.885770109
81890,Nov-16,4.071302059
81891,Nov-16,5.584137011
81894,Nov-16,6.316422771
81898,Nov-16,4.753317069
81899,Nov-16,5.861402821
81901,Nov-16,5.909217723
81907,Nov-16,6.05244065
81918,Nov-16,5.781982259
81924,Nov-16,6.087953139
81925,Nov-16,5.722768363
81926,Nov-16,6.405333138
81927,Nov-16,5.781982259
81931,Nov-16,5.501180385
81934,Nov-16,4.974842946
81937,Nov-16,5.292153929
81938,Nov-16,4.622092928
81950,Nov-16,4.723016822
81952,Nov-16,4.723016822
81955,Nov-16,6.643293014
81958,Nov-16,5.501180385
81962,Nov-16,5.657311097
81963,Nov-16,4.723016822
81964,Nov-16,6.722718659
81978,Nov-16,3.975670565
81981,Nov-16,6.153413856
81984,Nov-16,6.153413856
81989,Nov-16,5.405415974
81993,Nov-16,4.292650699
81994,Nov-16,4.292650699
81995,Nov-16,6.05244065
82000,Nov-16,5.501180385
82001,Nov-16,6.212630577
82002,Nov-16,4.227255494
82005,Nov-16,5.45514134
82021,Nov-16,5.722768363
82022,Nov-16,5.501180385
82024,Nov-16,6.153413856
82033,Nov-16,6.83599934
82035,Nov-16,4.974842946
82038,Nov-16,4.974842946
82040,Nov-16,5.781982259
82042,Nov-16,5.722768363
82043,Nov-16,5.722768363
82044,Nov-16,5.54404215
82051,Nov-16,5.54404215
82062,Nov-16,5.292153929
82063,Nov-16,4.292650699
82074,Nov-16,6.153413856
82075,Nov-16,4.544373396
82077,Nov-16,5.253716509
82079,Nov-16,5.501180385
82086,Nov-16,5.351362178
82091,Nov-16,5.722768363
82092,Nov-16,5.405415974
82095,Nov-16,5.836040761
82114,Nov-16,5.885770109
82115,Nov-16,6.212630577
82121,Nov-16,6.405333138
82128,Nov-16,6.014774739
82139,Nov-16,5.931812567
82143,Nov-16,4.8616016
82151,Nov-16,5.722768363
82160,Nov-16,5.292153929
82161,Nov-16,5.292153929
82168,Nov-16,5.584137011
82174,Nov-16,4.974842946
82184,Nov-16,4.154158974
82187,Nov-16,5.405415974
82188,Nov-16,6.121545176
82194,Nov-16,5.292153929
82197,Nov-16,5.052586821
82203,Nov-16,4.544373396
82211,Nov-16,6.153413856
82218,Nov-16,4.292650699
82219,Nov-16,5.153538105
82222,Nov-16,5.629066946
82224,Nov-16,5.690901317
82228,Nov-16,5.153538105
82245,Nov-16,5.97467729
82249,Nov-16,7.384252493
82256,Nov-16,5.07059257
82264,Nov-16,6.316422771
82274,Nov-16,4.723016822
82278,Nov-16,5.722768363
82283,Nov-16,5.781982259
82284,Nov-16,5.292153929
82288,Nov-16,6.140861843
82301,Nov-16,5.657311097
82308,Nov-16,5.07059257
82309,Nov-16,6.584074882
82310,Nov-16,5.137811248
82311,Nov-16,5.621800638
82314,Nov-16,5.927358853
82315,Nov-16,4.544373396
82326,Nov-16,5.978805502
82329,Nov-16,5.722768363
82334,Nov-16,5.292153929
82346,Nov-16,6.014774739
82356,Nov-16,5.405415974
82360,Nov-16,6.05244065
82365,Nov-16,4.974842946
82366,Nov-16,5.781982259
82370,Nov-16,6.846269403
82372,Nov-16,6.584074882
82373,Nov-16,5.722768363
82374,Nov-16,6.014774739
82392,Nov-16,4.544373396
82400,Nov-16,5.591854597
82405,Nov-16,5.657311097
82406,Nov-16,5.781982259
82416,Nov-16,3.975670565
82425,Nov-16,5.153538105
82431,Nov-16,5.781982259
82437,Nov-16,3.862594545
82448,Nov-16,6.153413856
82460,Nov-16,6.33987127
82464,Nov-16,5.292153929
82465,Nov-16,6.722718659
82470,Nov-16,5.07059257
82476,Nov-16,5.212743531
82478,Nov-16,4.292650699
82479,Nov-16,6.066890111
82480,Nov-16,5.657311097
82484,Nov-16,5.978805502
82490,Nov-16,4.292650699
82491,Nov-16,4.974842946
82494,Nov-16,5.664175987
82506,Nov-16,5.54404215
82509,Nov-16,5.657311097
82511,Nov-16,6.153413856
82512,Nov-16,4.544373396
82515,Nov-16,3.862594545
82519,Nov-16,5.657311097
82539,Nov-16,5.722768363
82556,Nov-16,4.723016822
82564,Nov-16,5.781982259
82567,Nov-16,5.722768363
82568,Nov-16,4.885961244
82573,Nov-16,5.405415974
82575,Nov-16,5.292153929
82597,Nov-16,5.292153929
82603,Nov-16,5.292153929
82607,Nov-16,4.292650699
82609,Nov-16,5.836040761
82613,Nov-16,6.33987127
82615,Nov-16,5.97467729
82620,Nov-16,5.621800638
82625,Nov-16,6.153413856
82632,Nov-16,5.722768363
82633,Nov-16,4.292650699
82635,Nov-16,6.240248782
82643,Nov-16,3.862594545
82644,Nov-16,6.240248782
82651,Nov-16,5.014930043
82652,Nov-16,5.657311097
82653,Nov-16,5.781982259
82654,Nov-16,6.405333138
82663,Nov-16,6.405333138
82666,Nov-16,4.909401781
82667,Nov-16,6.445431881
82673,Nov-16,5.716524366
82674,Nov-16,6.087953139
82675,Nov-16,6.05244065
82680,Nov-16,5.405415974
82685,Nov-16,6.405333138
82688,Nov-16,5.292153929
82695,Nov-16,3.862594545
82698,Nov-16,6.153413856
82710,Nov-16,4.723016822
82711,Nov-16,5.501180385
82712,Nov-16,6.83599934
82718,Nov-16,5.885770109
82721,Nov-16,6.266691431
82723,Nov-16,4.154158974
82724,Nov-16,5.153538105
82728,Nov-16,4.974842946
82735,Nov-16,5.657311097
82736,Nov-16,5.931812567
82739,Nov-16,5.584137011
82740,Nov-16,6.405333138
